f_weight f_lept1_pt f_lept1_eta f_lept1_phi f_lept2_pt f_lept2_eta f_lept2_phi f_lept3_pt f_lept3_eta f_lept3_phi f_lept4_pt f_lept4_eta f_lept4_phi f_jet1_pt f_jet1_eta f_jet1_phi f_jet2_pt f_jet2_eta f_jet2_phi 
1.0 34.9320487976 0.298795491457 -1.92716860771 61.5258750916 -0.00542647438124 1.45510399342 27.8188247681 1.75234353542 -0.452309250832 17.4480190277 -0.88105070591 2.62214016914 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 79.7637481689 -1.63079929352 -2.02358460426 14.703537941 0.0359229557216 1.18386852741 92.4123077393 -1.16878056526 1.34250211716 20.7229537964 -1.57193219662 -2.21881222725 33.2941436768 0.52841180563 -1.4022051096 -999.0 -999.0 -999.0 
1.0 52.4254074097 0.187696620822 -1.59763920307 37.0045585632 -1.02175998688 0.304256528616 78.4155654907 -1.91416704655 2.22589373589 28.0766792297 -0.75661277771 -1.33599233627 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 77.1718215942 -1.44933605194 -1.46637499332 44.0915031433 -1.21292674541 3.02557611465 64.1609802246 -0.244350984693 1.07888400555 42.0895500183 -0.0810571089387 3.09215807915 44.7839317322 0.159319549799 -0.236116468906 -999.0 -999.0 -999.0 
1.0 63.3317909241 1.18926167488 -0.0663240253925 54.5385551453 0.893806099892 -1.81680643559 15.8930120468 -1.96747839451 0.780043125153 34.5508155823 0.693625926971 2.41653442383 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 35.4587440491 0.678885698318 -0.115617252886 55.6950454712 0.864972949028 2.92985725403 14.1237678528 1.92265403271 -1.89376890659 25.2274570465 0.170842155814 0.276379674673 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 66.0961227417 -1.53833055496 1.27143287659 34.8933677673 -1.07939350605 -2.68029046059 47.2445335388 0.586377561092 -0.912668168545 41.8152122498 -0.510698854923 -2.94925069809 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 56.9190177917 -0.404163300991 1.28028988838 110.932266235 -0.236979141831 2.46932506561 56.3139762878 0.0877205580473 -3.12778878212 54.9227752686 0.544716000557 -1.37711858749 110.807502747 -1.89590787888 -1.3314319849 33.4548721313 1.17371153831 -0.00773721793666 
1.0 37.7639656067 1.68495702744 -0.353024363518 54.4580383301 0.681102395058 -2.38426089287 16.3234558105 1.77485001087 -2.01597452164 19.7454223633 2.14457774162 -0.883909702301 42.4889297485 2.68016624451 1.78548443317 -999.0 -999.0 -999.0 
1.0 63.9923782349 -0.0458199679852 2.19117665291 33.4228630066 -0.374861776829 -0.435656547546 58.2671546936 0.550549089909 -2.35591101646 46.1741371155 0.129412904382 -0.246226713061 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 70.4507980347 -0.300102084875 -2.13927268982 8.14489936829 -2.10988998413 1.43880164623 24.1495819092 -0.490998327732 -1.8028639555 7.79102087021 1.43332409859 2.59354972839 51.8222808838 0.528407990932 1.45753097534 39.0697822571 -1.2735093832 1.45609247684 
1.0 135.221511841 -1.99119472504 -1.43016326427 31.151216507 -1.25984859467 -0.137616783381 136.976547241 -1.71215379238 1.81862878799 35.701374054 -0.733598768711 2.62412071228 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 37.4945678711 1.27388501167 1.02732145786 17.4321746826 0.0162809621543 -2.18297767639 14.8103818893 -0.123845808208 -2.44067931175 6.20401287079 0.146548360586 -1.00157654285 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 58.5939674377 -0.544796407223 -0.947456002235 36.4758415222 -0.93996411562 1.67272222042 50.3541946411 -2.30859327316 1.90941023827 44.5855484009 -1.77113521099 -0.345415383577 55.165927887 -0.0453611128032 -2.51258206367 -999.0 -999.0 -999.0 
1.0 23.0834999084 -2.10395479202 -1.91116273403 37.7831878662 -0.0604357644916 1.8378329277 46.7718009949 0.0043299314566 0.0100056342781 63.5289344788 -0.915646970272 1.02662694454 44.5710372925 -1.09209871292 -1.91952168941 -999.0 -999.0 -999.0 
1.0 57.6524963379 1.08620369434 0.997515082359 46.7853012085 0.118178479373 -0.616398453712 17.8011665344 -0.217141494155 2.76059246063 52.5926132202 0.846622824669 -2.1097881794 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 25.00548172 1.92185771465 -0.036753475666 186.746582031 0.841715633869 0.724173605442 134.159362793 1.32833838463 -1.81033217907 82.0652770996 1.2018712759 -1.67504823208 87.9317626953 -0.377087712288 2.29350209236 35.3592987061 0.412226617336 -2.86853528023 
1.0 39.0787658691 1.25342392921 -1.79522407055 33.7494125366 -0.0977671146393 0.919356584549 12.2025156021 1.27181720734 2.33738732338 16.120388031 0.0342860110104 -0.689091265202 43.5205726624 0.461780279875 2.26037168503 -999.0 -999.0 -999.0 
1.0 117.956123352 1.36490154266 0.208693414927 14.2082252502 -0.788962125778 -0.723182320595 29.4060401917 -1.40766525269 -1.6456745863 9.83785152435 0.331465870142 -1.78843343258 33.7867965698 0.491493225098 2.69389128685 -999.0 -999.0 -999.0 
1.0 32.6870727539 1.66130673885 0.497332066298 29.6835651398 -0.643863320351 0.431410819292 80.2737579346 -1.21542751789 -2.92411971092 27.6165370941 -1.65220522881 0.5159689188 34.7084465027 3.00313735008 -1.91857969761 -999.0 -999.0 -999.0 
1.0 18.9872303009 -2.39715218544 0.51904040575 9.71892356873 1.42062091827 -0.769070446491 25.5390338898 -0.650036931038 2.62802791595 6.16277313232 -0.94773876667 -0.626966297626 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
1.0 48.20652771 0.383033812046 -0.269819378853 46.5369529724 1.34342300892 1.51565122604 29.2475948334 -1.44972193241 -2.62596893311 17.9746665955 1.22084569931 -2.00905251503 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 
